county,PCODE,climate_zone,year_month,year,month,rainfall_mm,lta_mm,anomaly_mm,pct_of_normal
Tana River,KE004,arid,2022-06,2022,6,12.13,17.5,-5.37,69.3
Tana River,KE004,arid,2022-07,2022,7,4.41,8.75,-4.34,50.4
Tana River,KE004,arid,2022-08,2022,8,9.13,8.75,0.38,104.3
Tana River,KE004,arid,2022-09,2022,9,11.32,21.88,-10.56,51.7
Tana River,KE004,arid,2022-10,2022,10,30.9,52.5,-21.6,58.9
Tana River,KE004,arid,2022-11,2022,11,65.06,65.62,-0.56,99.1
Tana River,KE004,arid,2022-12,2022,12,6.61,30.63,-24.02,21.6
Tana River,KE004,arid,2023-01,2023,1,12.01,13.12,-1.12,91.5
Tana River,KE004,arid,2023-02,2023,2,5.12,8.75,-3.63,58.5
Tana River,KE004,arid,2023-03,2023,3,9.97,26.25,-16.28,38.0
Tana River,KE004,arid,2023-04,2023,4,34.46,52.5,-18.04,65.6
Tana River,KE004,arid,2023-05,2023,5,36.49,43.75,-7.26,83.4
Tana River,KE004,arid,2023-06,2023,6,10.57,17.5,-6.93,60.4
Tana River,KE004,arid,2023-07,2023,7,9.0,8.75,0.25,102.9
Tana River,KE004,arid,2023-08,2023,8,13.48,8.75,4.73,154.1
Tana River,KE004,arid,2023-09,2023,9,14.99,21.88,-6.88,68.5
Tana River,KE004,arid,2023-10,2023,10,67.41,52.5,14.91,128.4
Tana River,KE004,arid,2023-11,2023,11,123.83,65.62,58.21,188.7
Tana River,KE004,arid,2023-12,2023,12,62.29,30.63,31.66,203.4
Tana River,KE004,arid,2024-01,2024,1,20.78,13.12,7.66,158.3
Tana River,KE004,arid,2024-02,2024,2,8.53,8.75,-0.22,97.5
Tana River,KE004,arid,2024-03,2024,3,21.78,26.25,-4.47,83.0
Tana River,KE004,arid,2024-04,2024,4,33.34,52.5,-19.16,63.5
Tana River,KE004,arid,2024-05,2024,5,20.1,43.75,-23.65,45.9
Tana River,KE004,arid,2024-06,2024,6,9.24,17.5,-8.26,52.8
Tana River,KE004,arid,2024-07,2024,7,4.61,8.75,-4.14,52.7
Tana River,KE004,arid,2024-08,2024,8,7.43,8.75,-1.32,84.9
Tana River,KE004,arid,2024-09,2024,9,10.37,21.88,-11.5,47.4
Tana River,KE004,arid,2024-10,2024,10,42.77,52.5,-9.73,81.5
Tana River,KE004,arid,2024-11,2024,11,107.65,65.62,42.03,164.0
Tana River,KE004,arid,2024-12,2024,12,39.25,30.63,8.62,128.2
Tana River,KE004,arid,2025-01,2025,1,11.1,13.12,-2.03,84.6
Tana River,KE004,arid,2025-02,2025,2,5.06,8.75,-3.69,57.8
Tana River,KE004,arid,2025-03,2025,3,59.04,26.25,32.79,224.9
Tana River,KE004,arid,2025-04,2025,4,48.88,52.5,-3.62,93.1
Tana River,KE004,arid,2025-05,2025,5,43.09,43.75,-0.66,98.5
Tana River,KE004,arid,2025-06,2025,6,15.6,17.5,-1.9,89.1
Tana River,KE004,arid,2025-07,2025,7,8.17,8.75,-0.58,93.4
Tana River,KE004,arid,2025-08,2025,8,6.57,8.75,-2.18,75.1
Tana River,KE004,arid,2025-09,2025,9,18.61,21.88,-3.27,85.1
Tana River,KE004,arid,2025-10,2025,10,90.69,52.5,38.19,172.7
Tana River,KE004,arid,2025-11,2025,11,103.68,65.62,38.06,158.0
Tana River,KE004,arid,2025-12,2025,12,11.06,30.63,-19.57,36.1
Tana River,KE004,arid,2026-01,2026,1,6.01,13.12,-7.12,45.8
Tana River,KE004,arid,2026-02,2026,2,5.2,8.75,-3.55,59.4
Lamu,KE005,coastal,2018-01,2018,1,28.55,21.0,7.55,136.0
Lamu,KE005,coastal,2018-02,2018,2,32.19,21.0,11.19,153.3
Lamu,KE005,coastal,2018-03,2018,3,41.15,42.0,-0.85,98.0
Lamu,KE005,coastal,2018-04,2018,4,56.19,126.0,-69.81,44.6
Lamu,KE005,coastal,2018-05,2018,5,66.12,112.0,-45.88,59.0
Lamu,KE005,coastal,2018-06,2018,6,64.41,56.0,8.41,115.0
Lamu,KE005,coastal,2018-07,2018,7,23.97,28.0,-4.03,85.6
Lamu,KE005,coastal,2018-08,2018,8,22.63,28.0,-5.37,80.8
Lamu,KE005,coastal,2018-09,2018,9,28.46,35.0,-6.54,81.3
Lamu,KE005,coastal,2018-10,2018,10,99.83,77.0,22.83,129.6
Lamu,KE005,coastal,2018-11,2018,11,103.21,98.0,5.21,105.3
Lamu,KE005,coastal,2018-12,2018,12,40.96,56.0,-15.04,73.1
Lamu,KE005,coastal,2019-01,2019,1,22.67,21.0,1.67,108.0
Lamu,KE005,coastal,2019-02,2019,2,11.31,21.0,-9.69,53.9
Lamu,KE005,coastal,2019-03,2019,3,29.27,42.0,-12.73,69.7
Lamu,KE005,coastal,2019-04,2019,4,164.19,126.0,38.19,130.3
Lamu,KE005,coastal,2019-05,2019,5,47.49,112.0,-64.51,42.4
Lamu,KE005,coastal,2019-06,2019,6,67.35,56.0,11.35,120.3
Lamu,KE005,coastal,2019-07,2019,7,9.68,28.0,-18.32,34.6
Lamu,KE005,coastal,2019-08,2019,8,49.62,28.0,21.62,177.2
Lamu,KE005,coastal,2019-09,2019,9,26.25,35.0,-8.75,75.0
Lamu,KE005,coastal,2019-10,2019,10,158.21,77.0,81.21,205.5
Lamu,KE005,coastal,2019-11,2019,11,179.82,98.0,81.82,183.5
Lamu,KE005,coastal,2019-12,2019,12,104.26,56.0,48.26,186.2
Lamu,KE005,coastal,2020-01,2020,1,22.5,21.0,1.5,107.1
Lamu,KE005,coastal,2020-02,2020,2,8.92,21.0,-12.08,42.5
Lamu,KE005,coastal,2020-03,2020,3,26.42,42.0,-15.58,62.9
Lamu,KE005,coastal,2020-04,2020,4,68.5,126.0,-57.5,54.4
Lamu,KE005,coastal,2020-05,2020,5,52.2,112.0,-59.8,46.6
Lamu,KE005,coastal,2020-06,2020,6,37.8,56.0,-18.2,67.5
Lamu,KE005,coastal,2020-07,2020,7,28.7,28.0,0.7,102.5
Lamu,KE005,coastal,2020-08,2020,8,17.21,28.0,-10.79,61.5
Lamu,KE005,coastal,2020-09,2020,9,49.22,35.0,14.22,140.6
Lamu,KE005,coastal,2020-10,2020,10,86.23,77.0,9.23,112.0
Lamu,KE005,coastal,2020-11,2020,11,100.83,98.0,2.83,102.9
Lamu,KE005,coastal,2020-12,2020,12,75.9,56.0,19.9,135.5
Lamu,KE005,coastal,2021-01,2021,1,8.31,21.0,-12.69,39.6
Lamu,KE005,coastal,2021-02,2021,2,11.15,21.0,-9.85,53.1
Lamu,KE005,coastal,2021-03,2021,3,32.72,42.0,-9.28,77.9
Lamu,KE005,coastal,2021-04,2021,4,58.37,126.0,-67.63,46.3
Lamu,KE005,coastal,2021-05,2021,5,54.63,112.0,-57.37,48.8
Lamu,KE005,coastal,2021-06,2021,6,27.89,56.0,-28.11,49.8
Lamu,KE005,coastal,2021-07,2021,7,17.23,28.0,-10.77,61.5
Lamu,KE005,coastal,2021-08,2021,8,39.73,28.0,11.73,141.9
Lamu,KE005,coastal,2021-09,2021,9,40.32,35.0,5.32,115.2
Lamu,KE005,coastal,2021-10,2021,10,53.43,77.0,-23.57,69.4
Lamu,KE005,coastal,2021-11,2021,11,49.3,98.0,-48.7,50.3
Lamu,KE005,coastal,2021-12,2021,12,37.89,56.0,-18.11,67.7
Lamu,KE005,coastal,2022-01,2022,1,17.88,21.0,-3.12,85.1
Lamu,KE005,coastal,2022-02,2022,2,8.51,21.0,-12.49,40.5
Lamu,KE005,coastal,2022-03,2022,3,18.81,42.0,-23.19,44.8
Lamu,KE005,coastal,2022-04,2022,4,109.87,126.0,-16.13,87.2
Lamu,KE005,coastal,2022-05,2022,5,67.18,112.0,-44.82,60.0
Lamu,KE005,coastal,2022-06,2022,6,34.17,56.0,-21.83,61.0
Lamu,KE005,coastal,2022-07,2022,7,27.78,28.0,-0.22,99.2
Lamu,KE005,coastal,2022-08,2022,8,10.51,28.0,-17.49,37.5
Lamu,KE005,coastal,2022-09,2022,9,26.35,35.0,-8.65,75.3
Lamu,KE005,coastal,2022-10,2022,10,57.73,77.0,-19.27,75.0
Lamu,KE005,coastal,2022-11,2022,11,66.99,98.0,-31.01,68.4
Lamu,KE005,coastal,2022-12,2022,12,41.83,56.0,-14.17,74.7
Lamu,KE005,coastal,2023-01,2023,1,17.88,21.0,-3.12,85.1
Lamu,KE005,coastal,2023-02,2023,2,15.52,21.0,-5.48,73.9
Lamu,KE005,coastal,2023-03,2023,3,36.82,42.0,-5.18,87.7
Lamu,KE005,coastal,2023-04,2023,4,101.21,126.0,-24.79,80.3
Lamu,KE005,coastal,2023-05,2023,5,51.12,112.0,-60.88,45.6
Lamu,KE005,coastal,2023-06,2023,6,71.49,56.0,15.49,127.7
Lamu,KE005,coastal,2023-07,2023,7,23.47,28.0,-4.53,83.8
Lamu,KE005,coastal,2023-08,2023,8,31.18,28.0,3.18,111.4
Lamu,KE005,coastal,2023-09,2023,9,42.87,35.0,7.87,122.5
Lamu,KE005,coastal,2023-10,2023,10,122.84,77.0,45.84,159.5
Lamu,KE005,coastal,2023-11,2023,11,162.05,98.0,64.05,165.4
Lamu,KE005,coastal,2023-12,2023,12,97.77,56.0,41.77,174.6
Lamu,KE005,coastal,2024-01,2024,1,35.21,21.0,14.21,167.7
Lamu,KE005,coastal,2024-02,2024,2,14.77,21.0,-6.23,70.3
Lamu,KE005,coastal,2024-03,2024,3,71.83,42.0,29.83,171.0
Lamu,KE005,coastal,2024-04,2024,4,135.64,126.0,9.64,107.7
Lamu,KE005,coastal,2024-05,2024,5,124.0,112.0,12.0,110.7
Lamu,KE005,coastal,2024-06,2024,6,74.86,56.0,18.86,133.7
Lamu,KE005,coastal,2024-07,2024,7,27.41,28.0,-0.59,97.9
Lamu,KE005,coastal,2024-08,2024,8,39.9,28.0,11.9,142.5
Lamu,KE005,coastal,2024-09,2024,9,26.57,35.0,-8.43,75.9
Lamu,KE005,coastal,2024-10,2024,10,108.95,77.0,31.95,141.5
Lamu,KE005,coastal,2024-11,2024,11,67.58,98.0,-30.42,69.0
Lamu,KE005,coastal,2024-12,2024,12,80.45,56.0,24.45,143.7
Lamu,KE005,coastal,2025-01,2025,1,16.64,21.0,-4.36,79.2
Lamu,KE005,coastal,2025-02,2025,2,17.66,21.0,-3.34,84.1
Lamu,KE005,coastal,2025-03,2025,3,24.48,42.0,-17.52,58.3
Lamu,KE005,coastal,2025-04,2025,4,82.03,126.0,-43.97,65.1
Lamu,KE005,coastal,2025-05,2025,5,100.34,112.0,-11.66,89.6
Lamu,KE005,coastal,2025-06,2025,6,58.28,56.0,2.28,104.1
Lamu,KE005,coastal,2025-07,2025,7,38.74,28.0,10.74,138.4
Lamu,KE005,coastal,2025-08,2025,8,24.24,28.0,-3.76,86.6
Lamu,KE005,coastal,2025-09,2025,9,20.07,35.0,-14.93,57.3
Lamu,KE005,coastal,2025-10,2025,10,88.36,77.0,11.36,114.8
Lamu,KE005,coastal,2025-11,2025,11,103.24,98.0,5.24,105.3
Lamu,KE005,coastal,2025-12,2025,12,67.07,56.0,11.07,119.8
Lamu,KE005,coastal,2026-01,2026,1,13.9,21.0,-7.1,66.2
Lamu,KE005,coastal,2026-02,2026,2,13.95,21.0,-7.05,66.4
Taita-Taveta,KE006,semi-arid,2018-01,2018,1,14.39,20.0,-5.61,72.0
Taita-Taveta,KE006,semi-arid,2018-02,2018,2,29.78,20.0,9.78,148.9
Taita-Taveta,KE006,semi-arid,2018-03,2018,3,64.21,60.0,4.21,107.0
Taita-Taveta,KE006,semi-arid,2018-04,2018,4,49.16,100.0,-50.84,49.2
Taita-Taveta,KE006,semi-arid,2018-05,2018,5,39.65,80.0,-40.35,49.6
Taita-Taveta,KE006,semi-arid,2018-06,2018,6,32.4,26.67,5.73,121.5
Taita-Taveta,KE006,semi-arid,2018-07,2018,7,22.48,13.33,9.15,168.6
Taita-Taveta,KE006,semi-arid,2018-08,2018,8,24.42,13.33,11.09,183.2
Taita-Taveta,KE006,semi-arid,2018-09,2018,9,19.4,26.67,-7.27,72.7
Taita-Taveta,KE006,semi-arid,2018-10,2018,10,56.58,80.0,-23.42,70.7
Taita-Taveta,KE006,semi-arid,2018-11,2018,11,99.72,106.67,-6.95,93.5
Taita-Taveta,KE006,semi-arid,2018-12,2018,12,50.82,53.33,-2.51,95.3
Taita-Taveta,KE006,semi-arid,2019-01,2019,1,17.59,20.0,-2.41,87.9
Taita-Taveta,KE006,semi-arid,2019-02,2019,2,13.37,20.0,-6.63,66.8
Taita-Taveta,KE006,semi-arid,2019-03,2019,3,51.55,60.0,-8.45,85.9
Taita-Taveta,KE006,semi-arid,2019-04,2019,4,168.44,100.0,68.44,168.4
Taita-Taveta,KE006,semi-arid,2019-05,2019,5,55.87,80.0,-24.13,69.8
Taita-Taveta,KE006,semi-arid,2019-06,2019,6,27.64,26.67,0.97,103.6
Taita-Taveta,KE006,semi-arid,2019-07,2019,7,30.8,13.33,17.47,231.0
Taita-Taveta,KE006,semi-arid,2019-08,2019,8,10.06,13.33,-3.27,75.4
Taita-Taveta,KE006,semi-arid,2019-09,2019,9,33.0,26.67,6.33,123.8
Taita-Taveta,KE006,semi-arid,2019-10,2019,10,275.67,80.0,195.67,344.6
Taita-Taveta,KE006,semi-arid,2019-11,2019,11,235.94,106.67,129.27,221.2
Taita-Taveta,KE006,semi-arid,2019-12,2019,12,142.77,53.33,89.44,267.7
Taita-Taveta,KE006,semi-arid,2020-01,2020,1,26.06,20.0,6.06,130.3
Taita-Taveta,KE006,semi-arid,2020-02,2020,2,23.16,20.0,3.16,115.8
Taita-Taveta,KE006,semi-arid,2020-03,2020,3,50.37,60.0,-9.63,84.0
Taita-Taveta,KE006,semi-arid,2020-04,2020,4,64.41,100.0,-35.59,64.4
Taita-Taveta,KE006,semi-arid,2020-05,2020,5,37.23,80.0,-42.77,46.5
Taita-Taveta,KE006,semi-arid,2020-06,2020,6,26.8,26.67,0.13,100.5
Taita-Taveta,KE006,semi-arid,2020-07,2020,7,14.63,13.33,1.3,109.7
Taita-Taveta,KE006,semi-arid,2020-08,2020,8,10.69,13.33,-2.64,80.2
Taita-Taveta,KE006,semi-arid,2020-09,2020,9,27.28,26.67,0.61,102.3
Taita-Taveta,KE006,semi-arid,2020-10,2020,10,75.64,80.0,-4.36,94.6
Taita-Taveta,KE006,semi-arid,2020-11,2020,11,127.61,106.67,20.94,119.6
Taita-Taveta,KE006,semi-arid,2020-12,2020,12,107.82,53.33,54.49,202.2
Taita-Taveta,KE006,semi-arid,2021-01,2021,1,20.94,20.0,0.94,104.7
Taita-Taveta,KE006,semi-arid,2021-02,2021,2,34.06,20.0,14.06,170.3
Taita-Taveta,KE006,semi-arid,2021-03,2021,3,41.12,60.0,-18.88,68.5
Taita-Taveta,KE006,semi-arid,2021-04,2021,4,58.16,100.0,-41.84,58.2
Taita-Taveta,KE006,semi-arid,2021-05,2021,5,35.69,80.0,-44.31,44.6
Taita-Taveta,KE006,semi-arid,2021-06,2021,6,27.31,26.67,0.64,102.4
Taita-Taveta,KE006,semi-arid,2021-07,2021,7,13.32,13.33,-0.01,99.9
Taita-Taveta,KE006,semi-arid,2021-08,2021,8,9.33,13.33,-4.0,70.0
Taita-Taveta,KE006,semi-arid,2021-09,2021,9,19.88,26.67,-6.79,74.6
Taita-Taveta,KE006,semi-arid,2021-10,2021,10,50.92,80.0,-29.08,63.6
Taita-Taveta,KE006,semi-arid,2021-11,2021,11,104.56,106.67,-2.11,98.0
Taita-Taveta,KE006,semi-arid,2021-12,2021,12,28.4,53.33,-24.93,53.2
Taita-Taveta,KE006,semi-arid,2022-01,2022,1,4.81,20.0,-15.19,24.0
Taita-Taveta,KE006,semi-arid,2022-02,2022,2,3.18,20.0,-16.82,15.9
Taita-Taveta,KE006,semi-arid,2022-03,2022,3,14.74,60.0,-45.26,24.6
Taita-Taveta,KE006,semi-arid,2022-04,2022,4,51.0,100.0,-49.0,51.0
Taita-Taveta,KE006,semi-arid,2022-05,2022,5,17.32,80.0,-62.68,21.6
Taita-Taveta,KE006,semi-arid,2022-06,2022,6,29.05,26.67,2.38,108.9
Taita-Taveta,KE006,semi-arid,2022-07,2022,7,13.37,13.33,0.04,100.3
Taita-Taveta,KE006,semi-arid,2022-08,2022,8,9.93,13.33,-3.4,74.5
Taita-Taveta,KE006,semi-arid,2022-09,2022,9,10.24,26.67,-16.43,38.4
Taita-Taveta,KE006,semi-arid,2022-10,2022,10,29.6,80.0,-50.4,37.0
Taita-Taveta,KE006,semi-arid,2022-11,2022,11,48.11,106.67,-58.56,45.1
Taita-Taveta,KE006,semi-arid,2022-12,2022,12,30.65,53.33,-22.68,57.5
Taita-Taveta,KE006,semi-arid,2023-01,2023,1,5.95,20.0,-14.05,29.8
Taita-Taveta,KE006,semi-arid,2023-02,2023,2,17.98,20.0,-2.02,89.9
Taita-Taveta,KE006,semi-arid,2023-03,2023,3,43.22,60.0,-16.78,72.0
Taita-Taveta,KE006,semi-arid,2023-04,2023,4,75.3,100.0,-24.7,75.3
Taita-Taveta,KE006,semi-arid,2023-05,2023,5,64.68,80.0,-15.32,80.9
Taita-Taveta,KE006,semi-arid,2023-06,2023,6,37.53,26.67,10.86,140.7
Taita-Taveta,KE006,semi-arid,2023-07,2023,7,12.3,13.33,-1.03,92.2
Taita-Taveta,KE006,semi-arid,2023-08,2023,8,15.0,13.33,1.67,112.5
Taita-Taveta,KE006,semi-arid,2023-09,2023,9,16.97,26.67,-9.7,63.6
Taita-Taveta,KE006,semi-arid,2023-10,2023,10,308.24,80.0,228.24,385.3
Taita-Taveta,KE006,semi-arid,2023-11,2023,11,223.42,106.67,116.75,209.5
Taita-Taveta,KE006,semi-arid,2023-12,2023,12,79.02,53.33,25.69,148.2
Taita-Taveta,KE006,semi-arid,2024-01,2024,1,17.24,20.0,-2.76,86.2
Taita-Taveta,KE006,semi-arid,2024-02,2024,2,8.48,20.0,-11.52,42.4
Taita-Taveta,KE006,semi-arid,2024-03,2024,3,49.22,60.0,-10.78,82.0
Taita-Taveta,KE006,semi-arid,2024-04,2024,4,29.61,100.0,-70.39,29.6
Taita-Taveta,KE006,semi-arid,2024-05,2024,5,108.07,80.0,28.07,135.1
Taita-Taveta,KE006,semi-arid,2024-06,2024,6,29.92,26.67,3.25,112.2
Taita-Taveta,KE006,semi-arid,2024-07,2024,7,8.24,13.33,-5.09,61.8
Taita-Taveta,KE006,semi-arid,2024-08,2024,8,12.38,13.33,-0.95,92.8
Taita-Taveta,KE006,semi-arid,2024-09,2024,9,25.21,26.67,-1.46,94.5
Taita-Taveta,KE006,semi-arid,2024-10,2024,10,39.68,80.0,-40.32,49.6
Taita-Taveta,KE006,semi-arid,2024-11,2024,11,81.03,106.67,-25.64,76.0
Taita-Taveta,KE006,semi-arid,2024-12,2024,12,44.92,53.33,-8.41,84.2
Taita-Taveta,KE006,semi-arid,2025-01,2025,1,17.07,20.0,-2.93,85.4
Taita-Taveta,KE006,semi-arid,2025-02,2025,2,14.11,20.0,-5.89,70.6
Taita-Taveta,KE006,semi-arid,2025-03,2025,3,35.02,60.0,-24.98,58.4
Taita-Taveta,KE006,semi-arid,2025-04,2025,4,80.78,100.0,-19.22,80.8
Taita-Taveta,KE006,semi-arid,2025-05,2025,5,56.93,80.0,-23.07,71.2
Taita-Taveta,KE006,semi-arid,2025-06,2025,6,31.67,26.67,5.0,118.8
Taita-Taveta,KE006,semi-arid,2025-07,2025,7,21.37,13.33,8.04,160.3
Taita-Taveta,KE006,semi-arid,2025-08,2025,8,18.05,13.33,4.72,135.4
Taita-Taveta,KE006,semi-arid,2025-09,2025,9,25.87,26.67,-0.8,97.0
Taita-Taveta,KE006,semi-arid,2025-10,2025,10,59.62,80.0,-20.38,74.5
Taita-Taveta,KE006,semi-arid,2025-11,2025,11,148.6,106.67,41.93,139.3
Taita-Taveta,KE006,semi-arid,2025-12,2025,12,67.45,53.33,14.12,126.5
Taita-Taveta,KE006,semi-arid,2026-01,2026,1,28.66,20.0,8.66,143.3
Taita-Taveta,KE006,semi-arid,2026-02,2026,2,18.05,20.0,-1.95,90.3
Garissa,KE007,arid,2018-01,2018,1,16.84,9.38,7.46,179.6
Garissa,KE007,arid,2018-02,2018,2,6.41,6.25,0.16,102.6
Garissa,KE007,arid,2018-03,2018,3,8.89,18.75,-9.86,47.4
Garissa,KE007,arid,2018-04,2018,4,19.16,37.5,-18.34,51.1
Garissa,KE007,arid,2018-05,2018,5,24.14,31.25,-7.11,77.2
Garissa,KE007,arid,2018-06,2018,6,9.26,12.5,-3.24,74.1
Garissa,KE007,arid,2018-07,2018,7,11.19,6.25,4.94,179.0
Garissa,KE007,arid,2018-08,2018,8,7.04,6.25,0.79,112.6
Garissa,KE007,arid,2018-09,2018,9,15.02,15.62,-0.61,96.1
Garissa,KE007,arid,2018-10,2018,10,32.81,37.5,-4.69,87.5
Garissa,KE007,arid,2018-11,2018,11,35.06,46.87,-11.81,74.8
Garissa,KE007,arid,2018-12,2018,12,8.36,21.88,-13.52,38.2
Garissa,KE007,arid,2019-01,2019,1,7.23,9.38,-2.14,77.1
Garissa,KE007,arid,2019-02,2019,2,10.63,6.25,4.38,170.1
Garissa,KE007,arid,2019-03,2019,3,17.88,18.75,-0.87,95.4
Garissa,KE007,arid,2019-04,2019,4,48.83,37.5,11.33,130.2
Garissa,KE007,arid,2019-05,2019,5,41.16,31.25,9.91,131.7
Garissa,KE007,arid,2019-06,2019,6,11.65,12.5,-0.85,93.2
Garissa,KE007,arid,2019-07,2019,7,7.65,6.25,1.4,122.4
Garissa,KE007,arid,2019-08,2019,8,2.85,6.25,-3.4,45.6
Garissa,KE007,arid,2019-09,2019,9,25.71,15.62,10.09,164.5
Garissa,KE007,arid,2019-10,2019,10,110.43,37.5,72.93,294.5
Garissa,KE007,arid,2019-11,2019,11,99.92,46.87,53.05,213.2
Garissa,KE007,arid,2019-12,2019,12,42.56,21.88,20.68,194.6
Garissa,KE007,arid,2020-01,2020,1,8.78,9.38,-0.6,93.7
Garissa,KE007,arid,2020-02,2020,2,9.25,6.25,3.0,148.0
Garissa,KE007,arid,2020-03,2020,3,12.65,18.75,-6.1,67.5
Garissa,KE007,arid,2020-04,2020,4,4.24,37.5,-33.26,11.3
Garissa,KE007,arid,2020-05,2020,5,13.38,31.25,-17.87,42.8
Garissa,KE007,arid,2020-06,2020,6,7.18,12.5,-5.32,57.4
Garissa,KE007,arid,2020-07,2020,7,3.29,6.25,-2.96,52.6
Garissa,KE007,arid,2020-08,2020,8,9.21,6.25,2.96,147.4
Garissa,KE007,arid,2020-09,2020,9,14.51,15.62,-1.12,92.9
Garissa,KE007,arid,2020-10,2020,10,42.07,37.5,4.57,112.2
Garissa,KE007,arid,2020-11,2020,11,44.88,46.87,-1.99,95.7
Garissa,KE007,arid,2020-12,2020,12,11.36,21.88,-10.52,51.9
Garissa,KE007,arid,2021-01,2021,1,4.32,9.38,-5.06,46.1
Garissa,KE007,arid,2021-02,2021,2,4.94,6.25,-1.31,79.0
Garissa,KE007,arid,2021-03,2021,3,8.73,18.75,-10.02,46.6
Garissa,KE007,arid,2021-04,2021,4,17.45,37.5,-20.05,46.5
Garissa,KE007,arid,2021-05,2021,5,14.72,31.25,-16.53,47.1
Garissa,KE007,arid,2021-06,2021,6,25.08,12.5,12.58,200.6
Garissa,KE007,arid,2021-07,2021,7,8.79,6.25,2.54,140.6
Garissa,KE007,arid,2021-08,2021,8,6.52,6.25,0.27,104.3
Garissa,KE007,arid,2021-09,2021,9,14.36,15.62,-1.27,91.9
Garissa,KE007,arid,2021-10,2021,10,20.21,37.5,-17.29,53.9
Garissa,KE007,arid,2021-11,2021,11,34.18,46.87,-12.69,72.9
Garissa,KE007,arid,2021-12,2021,12,11.58,21.88,-10.3,52.9
Garissa,KE007,arid,2022-01,2022,1,6.24,9.38,-3.14,66.6
Garissa,KE007,arid,2022-02,2022,2,3.35,6.25,-2.9,53.6
Garissa,KE007,arid,2022-03,2022,3,15.41,18.75,-3.34,82.2
Garissa,KE007,arid,2022-04,2022,4,13.67,37.5,-23.83,36.5
Garissa,KE007,arid,2022-05,2022,5,18.45,31.25,-12.8,59.0
Garissa,KE007,arid,2022-06,2022,6,6.12,12.5,-6.38,49.0
Garissa,KE007,arid,2022-07,2022,7,3.71,6.25,-2.54,59.4
Garissa,KE007,arid,2022-08,2022,8,9.76,6.25,3.51,156.2
Garissa,KE007,arid,2022-09,2022,9,17.01,15.62,1.39,108.9
Garissa,KE007,arid,2022-10,2022,10,22.79,37.5,-14.71,60.8
Garissa,KE007,arid,2022-11,2022,11,54.94,46.87,8.07,117.2
Garissa,KE007,arid,2022-12,2022,12,10.66,21.88,-11.22,48.7
Garissa,KE007,arid,2023-01,2023,1,7.49,9.38,-1.88,79.9
Garissa,KE007,arid,2023-02,2023,2,5.14,6.25,-1.11,82.2
Garissa,KE007,arid,2023-03,2023,3,21.57,18.75,2.82,115.0
Garissa,KE007,arid,2023-04,2023,4,14.1,37.5,-23.4,37.6
Garissa,KE007,arid,2023-05,2023,5,19.1,31.25,-12.15,61.1
Garissa,KE007,arid,2023-06,2023,6,12.16,12.5,-0.34,97.3
Garissa,KE007,arid,2023-07,2023,7,9.7,6.25,3.45,155.2
Garissa,KE007,arid,2023-08,2023,8,6.38,6.25,0.13,102.1
Garissa,KE007,arid,2023-09,2023,9,20.94,15.62,5.32,134.0
Garissa,KE007,arid,2023-10,2023,10,42.9,37.5,5.4,114.4
Garissa,KE007,arid,2023-11,2023,11,82.25,46.87,35.38,175.5
Garissa,KE007,arid,2023-12,2023,12,73.01,21.88,51.14,333.8
Garissa,KE007,arid,2024-01,2024,1,9.08,9.38,-0.29,96.9
Garissa,KE007,arid,2024-02,2024,2,6.55,6.25,0.3,104.8
Garissa,KE007,arid,2024-03,2024,3,33.72,18.75,14.97,179.8
Garissa,KE007,arid,2024-04,2024,4,25.74,37.5,-11.76,68.6
Garissa,KE007,arid,2024-05,2024,5,23.6,31.25,-7.65,75.5
Garissa,KE007,arid,2024-06,2024,6,6.49,12.5,-6.01,51.9
Garissa,KE007,arid,2024-07,2024,7,10.88,6.25,4.63,174.1
Garissa,KE007,arid,2024-08,2024,8,8.73,6.25,2.48,139.7
Garissa,KE007,arid,2024-09,2024,9,21.6,15.62,5.98,138.2
Garissa,KE007,arid,2024-10,2024,10,27.25,37.5,-10.25,72.7
Garissa,KE007,arid,2024-11,2024,11,20.72,46.87,-26.15,44.2
Garissa,KE007,arid,2024-12,2024,12,8.47,21.88,-13.41,38.7
Garissa,KE007,arid,2025-01,2025,1,14.94,9.38,5.56,159.4
Garissa,KE007,arid,2025-02,2025,2,7.4,6.25,1.15,118.4
Garissa,KE007,arid,2025-03,2025,3,22.93,18.75,4.18,122.3
Garissa,KE007,arid,2025-04,2025,4,38.17,37.5,0.67,101.8
Garissa,KE007,arid,2025-05,2025,5,20.48,31.25,-10.77,65.5
Garissa,KE007,arid,2025-06,2025,6,10.52,12.5,-1.98,84.2
Garissa,KE007,arid,2025-07,2025,7,3.82,6.25,-2.43,61.1
Garissa,KE007,arid,2025-08,2025,8,3.62,6.25,-2.63,57.9
Garissa,KE007,arid,2025-09,2025,9,21.11,15.62,5.48,135.1
Garissa,KE007,arid,2025-10,2025,10,17.84,37.5,-19.66,47.6
Garissa,KE007,arid,2025-11,2025,11,29.91,46.87,-16.96,63.8
Garissa,KE007,arid,2025-12,2025,12,19.61,21.88,-2.27,89.6
Garissa,KE007,arid,2026-01,2026,1,8.52,9.38,-0.86,90.9
Garissa,KE007,arid,2026-02,2026,2,2.84,6.25,-3.41,45.4
Wajir,KE008,arid,2018-01,2018,1,4.24,9.38,-5.14,45.2
